"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","FAMPUBEXP","TOT","PC_GDP","A","2014",3.518,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","2015",3.285,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","2016",3.194,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","2017",3.222,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","2018",3.313,
"ISL","FAMPUBEXP","TOT","PC_GDP","A","2019",3.343,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1980",1.703,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1981",1.776,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1982",1.669,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1983",1.647,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1984",1.566,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1985",1.53,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1986",1.588,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1987",1.596,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1988",1.562,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1989",1.709,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1990",1.931,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1991",1.965,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1992",2.032,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1993",2.36,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1994",2.534,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1995",2.601,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1996",2.621,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1997",2.54,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1998",2.835,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","1999",2.987,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2000",2.983,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2001",3.057,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2002",3.366,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2003",3.74,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2004",3.657,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2005",3.569,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2006",3.347,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2007",3.121,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2008",3.865,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2009",3.872,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2010",3.734,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2011",3.433,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2012",3.426,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2013",3.424,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2014",3.319,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2015",3.24,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2016",3.15,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2017",3.22,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2018",3.305,
"LUX","FAMPUBEXP","TOT","PC_GDP","A","2019",3.363,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1980",3.164,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1985",2.854,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1990",2.53,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1991",2.521,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1992",2.773,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1993",2.956,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1994",3.303,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1995",3.265,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1996",3.149,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1997",2.945,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1998",2.699,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","1999",2.811,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2000",2.93,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2001",2.857,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2002",2.895,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2003",3.013,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2004",2.964,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2005",2.888,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2006",2.776,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2007",2.647,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2008",2.713,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2009",2.921,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2010",2.953,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2011",2.696,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2012",2.647,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2013",2.66,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2014",2.621,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2015",2.661,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2016",2.651,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2017",2.607,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2018",2.548,
"AUT","FAMPUBEXP","TOT","PC_GDP","A","2019",2.513,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","1990",0.026,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","1991",0.031,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","1992",0.069,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","1993",0.087,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","1994",0.138,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.122,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.115,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.122,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.444,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.455,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.442,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.457,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.487,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.502,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.5,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.519,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.519,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.455,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.481,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2009",0.572,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2010",0.514,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2011",0.515,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.547,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2013",0.568,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2014",0.566,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2015",0.53,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2016",0.509,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2017",0.539,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2018",0.585,
"CZE","FAMPUBEXP","INKIND","PC_GDP","A","2019",0.669,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1980",2.233,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1981",2.732,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1982",2.787,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1983",2.757,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1984",2.709,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1985",2.636,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1986",2.544,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1987",2.489,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1988",2.45,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1989",2.293,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1990",2.447,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1991",2.447,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1992",2.446,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1993",2.628,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1994",2.628,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1995",2.661,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1996",2.666,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1997",2.724,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1998",3.289,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","1999",3.269,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2000",3.006,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2001",2.929,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2002",2.916,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2003",2.973,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2004",3.003,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2005",2.934,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2006",2.849,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2007",2.822,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2008",2.807,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2009",3.001,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2010",2.923,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2011",2.868,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2012",2.91,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2013",2.978,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2014",2.984,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2015",2.928,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2016",2.888,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2017",2.858,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2018",2.788,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2019",2.712,
"FRA","FAMPUBEXP","TOT","PC_GDP","A","2020",2.928,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1980",2.138,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1981",1.923,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1982",1.907,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1983",1.857,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1984",1.972,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1985",2.226,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1986",2.486,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1987",2.315,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1988",2.339,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1989",2.548,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1990",2.542,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1991",2.199,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1992",2.194,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1993",2.02,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1994",2.238,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1995",2.238,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1996",2.319,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1997",2.723,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1998",3.007,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","1999",2.854,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2000",2.712,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2001",2.579,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2002",2.532,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2003",2.442,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2004",2.336,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2005",2.957,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2006",3.286,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2007",3.325,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2008",3.548,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2009",3.777,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2010",3.711,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2011",3.594,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2012",3.423,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2013",3.018,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2014",2.891,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2015",2.778,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2016",2.67,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2017",2.421,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2018",2.591,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2019",2.65,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2020",2.832,
"NZL","FAMPUBEXP","TOT","PC_GDP","A","2021",2.779,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","1990",0.029,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","1991",0.035,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","1992",0.038,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","1993",0.047,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","1994",0.047,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.057,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.066,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.076,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.099,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.087,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.099,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.13,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.124,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.145,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.172,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.212,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.457,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.395,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.51,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2009",0.609,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2010",0.624,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2011",0.615,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.771,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2013",0.976,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2014",0.948,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2015",0.957,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2016",0.943,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2017",0.951,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2018",0.982,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2019",1.052,
"KOR","FAMPUBEXP","INKIND","PC_GDP","A","2020",1.087,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1980",0.479,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1981",0.492,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1982",0.486,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1983",0.449,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1984",0.421,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1985",0.38,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1986",0.368,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1987",0.394,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1988",0.372,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1989",0.443,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1990",0.462,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1991",0.416,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1992",0.323,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1993",0.326,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1994",0.314,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.325,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.259,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.353,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.664,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.685,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.764,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.779,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.863,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.948,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.935,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.929,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2006",1.166,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.669,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.772,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2009",0.851,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2010",0.833,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2011",0.815,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.733,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2013",0.674,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2014",0.622,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2015",0.696,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2016",0.728,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2017",0.77,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2018",0.799,
"NLD","FAMPUBEXP","INKIND","PC_GDP","A","2019",0.853,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1980",0.028,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1981",0.027,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1982",0.026,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1983",0.027,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1984",0.024,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1985",0.026,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1986",0.028,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1987",0.026,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1988",0.025,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1989",0.024,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1990",0.081,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1991",0.079,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1992",0.105,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1993",0.13,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1994",0.125,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.127,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.185,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.168,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.53,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.522,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.648,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.61,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.623,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.646,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.658,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.692,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.708,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.706,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.728,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2009",0.842,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2010",0.827,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2011",0.838,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.838,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2013",0.821,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2014",0.753,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2015",0.724,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2016",0.697,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2017",0.692,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2018",0.708,
"ESP","FAMPUBEXP","INKIND","PC_GDP","A","2019",0.731,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1980",0.007,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1981",0.007,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1982",0.008,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1983",0.01,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1984",0.009,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1985",0.013,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1986",0.014,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1987",0.013,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1988",0.015,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1989",0.014,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1990",0.285,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1991",0.288,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1992",0.298,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1993",0.273,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1994",0.276,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.268,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.308,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.286,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.302,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.317,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.033,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.022,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.019,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.018,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.022,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.024,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.018,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.026,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.029,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2009",0.048,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2010",0.066,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2011",0.077,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.331,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2013",0.352,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2014",0.367,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2015",0.358,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2016",0.347,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2017",0.331,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2018",0.35,
"GRC","FAMPUBEXP","INKIND","PC_GDP","A","2019",0.37,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1980",2.129,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1981",1.911,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1982",1.894,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1983",1.845,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1984",1.957,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1985",2.207,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1986",2.47,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1987",2.297,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1988",2.318,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1989",2.517,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1990",2.505,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1991",2.155,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1992",2.09,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1993",1.912,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1994",1.949,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1995",1.935,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1996",2.002,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1997",2.388,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1998",2.365,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","1999",2.222,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2000",2.087,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2001",1.971,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2002",1.919,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2003",1.823,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2004",1.698,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2005",2.082,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2006",2.389,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2007",2.366,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2008",2.459,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2009",2.551,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2010",2.451,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2011",2.332,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2012",2.226,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2013",1.832,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2014",1.709,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2015",1.608,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2016",1.5,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2017",1.238,
"NZL","FAMPUBEXP","INCASH","PC_GDP","A","2018",1.404,
